CURRENT_PATH	CURRENT_PACKAGE	TYPE	KIND	CLASSIFICATION	FINAL_MODULE	FINAL_PACKAGE	DISPOSITION	CALLER_FILES
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/execution/ProviderExecutionDocumentRequirement.java	com.example.platform.render.domain.timeline.compile.execution.ProviderExecutionDocumentRequirement	ProviderExecutionDocumentRequirement	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	2
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/ExecutionEnvironmentTarget.java	com.example.platform.render.domain.timeline.compile.executionplan.ExecutionEnvironmentTarget	ExecutionEnvironmentTarget	enum	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	21
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/ExecutionPolicy.java	com.example.platform.render.domain.timeline.compile.executionplan.ExecutionPolicy	ExecutionPolicy	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	21
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderExecutionPlan.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderExecutionPlan	RenderExecutionPlan	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	29
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderExecutionPlanFailureReason.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderExecutionPlanFailureReason	RenderExecutionPlanFailureReason	enum	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	8
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderExecutionPlanId.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderExecutionPlanId	RenderExecutionPlanId	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	14
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderExecutionPlanSummary.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderExecutionPlanSummary	RenderExecutionPlanSummary	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	5
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderExecutionStep.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderExecutionStep	RenderExecutionStep	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	21
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderExecutionStepId.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderExecutionStepId	RenderExecutionStepId	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	2
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderExecutionStepStatus.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderExecutionStepStatus	RenderExecutionStepStatus	enum	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	16
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderExecutionStepType.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderExecutionStepType	RenderExecutionStepType	enum	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	19
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderPlanPolicyResult.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderPlanPolicyResult	RenderPlanPolicyResult	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	13
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderPlanPolicyStatus.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderPlanPolicyStatus	RenderPlanPolicyStatus	enum	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	2
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderPlanPolicyViolation.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderPlanPolicyViolation	RenderPlanPolicyViolation	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	3
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/executionplan/RenderPlanPolicyViolationType.java	com.example.platform.render.domain.timeline.compile.executionplan.RenderPlanPolicyViolationType	RenderPlanPolicyViolationType	enum	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	5
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/ProviderExecutionDocumentGenerationResult.java	com.example.platform.render.domain.timeline.compile.remotion.ProviderExecutionDocumentGenerationResult	ProviderExecutionDocumentGenerationResult	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	9
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/ProviderExecutionDocumentGenerationService.java	com.example.platform.render.domain.timeline.compile.remotion.ProviderExecutionDocumentGenerationService	ProviderExecutionDocumentGenerationService	class	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	5
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/ProviderExecutionDocumentGenerationStatus.java	com.example.platform.render.domain.timeline.compile.remotion.ProviderExecutionDocumentGenerationStatus	ProviderExecutionDocumentGenerationStatus	enum	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	8
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionCaptionSpec.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionCaptionSpec	RemotionCaptionSpec	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	5
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionClipSpec.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionClipSpec	RemotionClipSpec	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	4
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionCompositionSpec.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionCompositionSpec	RemotionCompositionSpec	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	4
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionFontSpec.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionFontSpec	RemotionFontSpec	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	12
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionInputProps.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionInputProps	RemotionInputProps	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	16
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionInputPropsGenerator.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionInputPropsGenerator	RemotionInputPropsGenerator	class	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	4
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionInputPropsSerializer.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionInputPropsSerializer	RemotionInputPropsSerializer	class	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	3
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionInputPropsValidator.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionInputPropsValidator	RemotionInputPropsValidator	class	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	7
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionMediaAssetSpec.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionMediaAssetSpec	RemotionMediaAssetSpec	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	4
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionOutputSpec.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionOutputSpec	RemotionOutputSpec	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	4
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionProviderExecutionDocumentGenerator.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionProviderExecutionDocumentGenerator	RemotionProviderExecutionDocumentGenerator	class	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	3
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionTimelineSpec.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionTimelineSpec	RemotionTimelineSpec	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	4
render-module/src/main/java/com/example/platform/render/domain/timeline/compile/remotion/RemotionTrackSpec.java	com.example.platform.render.domain.timeline.compile.remotion.RemotionTrackSpec	RemotionTrackSpec	record	RENDER_PLANNING	render-module	com.example.platform.render.domain.compile	RENAME	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/ArtifactDAGImpact.java	com.example.platform.render.domain.timeline.diff.ArtifactDAGImpact	ArtifactDAGImpact	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/ChangeSummary.java	com.example.platform.render.domain.timeline.diff.ChangeSummary	ChangeSummary	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	10
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/ChangeType.java	com.example.platform.render.domain.timeline.diff.ChangeType	ChangeType	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	6
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/CompositeTemplateDiff.java	com.example.platform.render.domain.timeline.diff.CompositeTemplateDiff	CompositeTemplateDiff	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	3
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/EntityKind.java	com.example.platform.render.domain.timeline.diff.EntityKind	EntityKind	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	17
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/ProductLineageImpact.java	com.example.platform.render.domain.timeline.diff.ProductLineageImpact	ProductLineageImpact	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	2
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TemplateApplicationDiff.java	com.example.platform.render.domain.timeline.diff.TemplateApplicationDiff	TemplateApplicationDiff	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	2
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineChange.java	com.example.platform.render.domain.timeline.diff.TimelineChange	TimelineChange	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	9
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineChangeOperation.java	com.example.platform.render.domain.timeline.diff.TimelineChangeOperation	TimelineChangeOperation	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	18
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineChangeOperationId.java	com.example.platform.render.domain.timeline.diff.TimelineChangeOperationId	TimelineChangeOperationId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	8
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineChangePath.java	com.example.platform.render.domain.timeline.diff.TimelineChangePath	TimelineChangePath	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	10
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineChangePayload.java	com.example.platform.render.domain.timeline.diff.TimelineChangePayload	TimelineChangePayload	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	8
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineChangeScope.java	com.example.platform.render.domain.timeline.diff.TimelineChangeScope	TimelineChangeScope	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	8
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineChangeSet.java	com.example.platform.render.domain.timeline.diff.TimelineChangeSet	TimelineChangeSet	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	9
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineChangeType.java	com.example.platform.render.domain.timeline.diff.TimelineChangeType	TimelineChangeType	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	12
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineCommit.java	com.example.platform.render.domain.timeline.diff.TimelineCommit	TimelineCommit	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	9
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineCommitId.java	com.example.platform.render.domain.timeline.diff.TimelineCommitId	TimelineCommitId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	12
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineCommitParent.java	com.example.platform.render.domain.timeline.diff.TimelineCommitParent	TimelineCommitParent	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	6
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineConflict.java	com.example.platform.render.domain.timeline.diff.TimelineConflict	TimelineConflict	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	12
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineConflictId.java	com.example.platform.render.domain.timeline.diff.TimelineConflictId	TimelineConflictId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineConflictSeverity.java	com.example.platform.render.domain.timeline.diff.TimelineConflictSeverity	TimelineConflictSeverity	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineConflictType.java	com.example.platform.render.domain.timeline.diff.TimelineConflictType	TimelineConflictType	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	11
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineDiff.java	com.example.platform.render.domain.timeline.diff.TimelineDiff	TimelineDiff	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	7
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineDiffEngine.java	com.example.platform.render.domain.timeline.diff.TimelineDiffEngine	TimelineDiffEngine	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	7
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineDiffErrors.java	com.example.platform.render.domain.timeline.diff.TimelineDiffErrors	TimelineDiffErrors	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineDiffId.java	com.example.platform.render.domain.timeline.diff.TimelineDiffId	TimelineDiffId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineMergePolicy.java	com.example.platform.render.domain.timeline.diff.TimelineMergePolicy	TimelineMergePolicy	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	6
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelinePatch.java	com.example.platform.render.domain.timeline.diff.TimelinePatch	TimelinePatch	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	16
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelinePatchId.java	com.example.platform.render.domain.timeline.diff.TimelinePatchId	TimelinePatchId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	7
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineRenderImpact.java	com.example.platform.render.domain.timeline.diff.TimelineRenderImpact	TimelineRenderImpact	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	5
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineRenderImpactLevel.java	com.example.platform.render.domain.timeline.diff.TimelineRenderImpactLevel	TimelineRenderImpactLevel	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	5
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineSemanticHash.java	com.example.platform.render.domain.timeline.diff.TimelineSemanticHash	TimelineSemanticHash	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	3
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/TimelineVersionGraph.java	com.example.platform.render.domain.timeline.diff.TimelineVersionGraph	TimelineVersionGraph	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	2
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/WorkflowApplyTemplateStepDiff.java	com.example.platform.render.domain.timeline.diff.WorkflowApplyTemplateStepDiff	WorkflowApplyTemplateStepDiff	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	3
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchApplicationIssue.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchApplicationIssue	TimelinePatchApplicationIssue	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	6
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchApplicationIssueCode.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchApplicationIssueCode	TimelinePatchApplicationIssueCode	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	5
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchApplicationIssueSeverity.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchApplicationIssueSeverity	TimelinePatchApplicationIssueSeverity	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	5
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchApplicationResult.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchApplicationResult	TimelinePatchApplicationResult	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	5
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchApplicationStatus.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchApplicationStatus	TimelinePatchApplicationStatus	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	7
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchApplier.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchApplier	TimelinePatchApplier	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	9
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchPreview.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchPreview	TimelinePatchPreview	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	1
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchPreviewStatus.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchPreviewStatus	TimelinePatchPreviewStatus	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	2
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchValidationResult.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchValidationResult	TimelinePatchValidationResult	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	3
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/application/TimelinePatchValidator.java	com.example.platform.render.domain.timeline.diff.application.TimelinePatchValidator	TimelinePatchValidator	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	2
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineCaptionSnapshot.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineCaptionSnapshot	CanonicalTimelineCaptionSnapshot	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	9
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineClipSnapshot.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineClipSnapshot	CanonicalTimelineClipSnapshot	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	12
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineDiffCalculationResult.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineDiffCalculationResult	CanonicalTimelineDiffCalculationResult	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	6
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineDiffCalculator.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineDiffCalculator	CanonicalTimelineDiffCalculator	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	7
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineOutputProfileSnapshot.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineOutputProfileSnapshot	CanonicalTimelineOutputProfileSnapshot	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	10
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineSnapshot.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineSnapshot	CanonicalTimelineSnapshot	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	25
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineSnapshotId.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineSnapshotId	CanonicalTimelineSnapshotId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	10
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineTemplateApplicationSnapshot.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineTemplateApplicationSnapshot	CanonicalTimelineTemplateApplicationSnapshot	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	7
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineTrackSnapshot.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineTrackSnapshot	CanonicalTimelineTrackSnapshot	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	12
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineWatermarkSnapshot.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineWatermarkSnapshot	CanonicalTimelineWatermarkSnapshot	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	8
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/CanonicalTimelineWorkflowStepSnapshot.java	com.example.platform.render.domain.timeline.diff.calculation.CanonicalTimelineWorkflowStepSnapshot	CanonicalTimelineWorkflowStepSnapshot	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	6
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/calculation/TimelineSnapshotConverter.java	com.example.platform.render.domain.timeline.diff.calculation.TimelineSnapshotConverter	TimelineSnapshotConverter	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	6
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeCandidate.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeCandidate	TimelineMergeCandidate	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	1
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictAnalysis.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictAnalysis	TimelineMergeConflictAnalysis	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	7
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictAnalysisId.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictAnalysisId	TimelineMergeConflictAnalysisId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	3
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictDetector.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictDetector	TimelineMergeConflictDetector	class	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	11
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictIssue.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictIssue	TimelineMergeConflictIssue	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictIssueCode.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictIssueCode	TimelineMergeConflictIssueCode	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	5
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictIssueSeverity.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictIssueSeverity	TimelineMergeConflictIssueSeverity	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictRule.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictRule	TimelineMergeConflictRule	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	1
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictRuleId.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictRuleId	TimelineMergeConflictRuleId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	2
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeConflictSummary.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeConflictSummary	TimelineMergeConflictSummary	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	3
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeReadiness.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeReadiness	TimelineMergeReadiness	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	3
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeReadinessStatus.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeReadinessStatus	TimelineMergeReadinessStatus	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/TimelineMergeSide.java	com.example.platform.render.domain.timeline.diff.merge.TimelineMergeSide	TimelineMergeSide	enum	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	3
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/plan/TimelineMergePlanId.java	com.example.platform.render.domain.timeline.diff.merge.plan.TimelineMergePlanId	TimelineMergePlanId	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	4
render-module/src/main/java/com/example/platform/render/domain/timeline/diff/merge/plan/TimelineMergePlanIssue.java	com.example.platform.render.domain.timeline.diff.merge.plan.TimelineMergePlanIssue	TimelineMergePlanIssue	record	TIMELINE_CANONICAL	timeline-module	com.example.platform.timeline.diff	MOVE	5
